Satellite,Date,Location,NDVI,SMI,Avg_rainfall
AMSR-E,2021-07-01,Kurnool,58.95298791,114.786108,1.574186761
AMSR-E,2021-08-01,Kurnool,95.62704062,206.2700102,2.731906013
SMAP,2021-08-01,Kurnool,95.62704062,206.2700102,0.32095769
MODIS,2021-08-01,Kurnool,95.62704062,206.2700102,0.037088061
Landsat,2021-08-01,Kurnool,95.62704062,206.2700102,0.037088061
Sentinel-2,2021-08-01,Kurnool,95.62704062,206.2700102,2.731906013
Sentinel-2,2021-09-01,Kurnool,81.38267684,171.0462651,2.731906013
Landsat,2021-09-01,Kurnool,81.38267684,171.0462651,0.037088061
MODIS,2021-09-01,Kurnool,81.38267684,171.0462651,2.731906013
SMAP,2021-09-01,Kurnool,81.38267684,171.0462651,0.037088061
AMSR-E,2021-09-01,Kurnool,81.38267684,171.0462651,1.574186761
SMAP,2021-10-01,Kurnool,34.36360788,53.50797153,2.731906013
MODIS,2021-10-01,Kurnool,34.36360788,53.50797153,0.037088061
AMSR-E,2021-10-01,Kurnool,34.36360788,53.50797153,0.037088061
Sentinel-2,2021-10-01,Kurnool,34.36360788,53.50797153,0.32095769
Landsat,2021-10-01,Kurnool,34.36360788,53.50797153,2.731906013
Landsat,2021-11-01,Kurnool,52.61898065,99.44734025,0.002212796
Sentinel-2,2021-11-01,Kurnool,52.61898065,99.44734025,0.037088061
AMSR-E,2021-11-01,Kurnool,52.61898065,99.44734025,0.037088061
MODIS,2021-11-01,Kurnool,52.61898065,99.44734025,2.731906013
SMAP,2021-11-01,Kurnool,52.61898065,99.44734025,0.037088061
Landsat,2021-12-01,Kurnool,51.41155362,96.07959747,0.037088061
Sentinel-2,2021-12-01,Kurnool,51.41155362,96.07959747,0.037088061
AMSR-E,2021-12-01,Kurnool,51.41155362,96.07959747,0.32095769
SMAP,2021-12-01,Kurnool,51.41155362,96.07959747,0.002212796
MODIS,2021-12-01,Kurnool,51.41155362,96.07959747,0.002212796
AMSR-E,2022-01-01,Kurnool,131.2211404,254.9948239,2.731906013
MODIS,2022-01-01,Kurnool,131.2211404,254.9948239,0.037088061
SMAP,2022-01-01,Kurnool,131.2211404,254.9948239,0.037088061
Landsat,2022-01-01,Kurnool,131.2211404,254.9948239,2.731906013
Sentinel-2,2022-01-01,Kurnool,131.2211404,254.9948239,2.731906013
AMSR-E,2022-02-01,Kurnool,71.97725868,146.3459802,2.731906013
SMAP,2022-02-01,Kurnool,71.97725868,146.3459802,0.037088061
MODIS,2022-02-01,Kurnool,71.97725868,146.3459802,0.037088061
Landsat,2022-02-01,Kurnool,71.97725868,146.3459802,0.32095769
Sentinel-2,2022-02-01,Kurnool,71.97725868,146.3459802,0.002212796
Sentinel-2,2022-03-01,Kurnool,69.40700817,140.7276287,0.002212796
Landsat,2022-03-01,Kurnool,69.40700817,140.7276287,0.037088061
MODIS,2022-03-01,Kurnool,69.40700817,140.7276287,0.037088061
SMAP,2022-03-01,Kurnool,69.40700817,140.7276287,0.32095769
AMSR-E,2022-03-01,Kurnool,69.40700817,140.7276287,0.002212796
SMAP,2022-04-01,Kurnool,108.7683811,239.4866486,0.002212796
MODIS,2022-04-01,Kurnool,108.7683811,239.4866486,2.731906013
AMSR-E,2022-04-01,Kurnool,108.7683811,239.4866486,0.037088061
Sentinel-2,2022-04-01,Kurnool,108.7683811,239.4866486,0.037088061
Landsat,2022-04-01,Kurnool,108.7683811,239.4866486,2.731906013
Landsat,2022-05-01,Kurnool,107.1321001,223.1388338,2.731906013
Sentinel-2,2022-05-01,Kurnool,107.1321001,223.1388338,0.32095769
AMSR-E,2022-05-01,Kurnool,107.1321001,223.1388338,0.037088061
MODIS,2022-05-01,Kurnool,107.1321001,223.1388338,2.731906013
SMAP,2022-05-01,Kurnool,107.1321001,223.1388338,2.731906013
Landsat,2022-06-01,Kurnool,30.95110917,45.02150464,0.32095769
Sentinel-2,2022-06-01,Kurnool,30.95110917,45.02150464,0.037088061
AMSR-E,2022-06-01,Kurnool,30.95110917,45.02150464,0.037088061
SMAP,2022-06-01,Kurnool,30.95110917,45.02150464,1.574186761
MODIS,2022-06-01,Kurnool,30.95110917,45.02150464,1.574186761
MODIS,2022-07-01,Kurnool,24.81102562,30.36263442,0.002212796
SMAP,2022-07-01,Kurnool,24.81102562,30.36263442,0.002212796
AMSR-E,2022-07-01,Kurnool,24.81102562,30.36263442,0.037088061
Sentinel-2,2022-07-01,Kurnool,24.81102562,30.36263442,0.037088061
Landsat,2022-07-01,Kurnool,24.81102562,30.36263442,1.574186761
Landsat,2022-08-01,Kurnool,128.167717,254.9877818,2.731906013
Sentinel-2,2022-08-01,Kurnool,128.167717,254.9877818,0.32095769
AMSR-E,2022-08-01,Kurnool,128.167717,254.9877818,0.037088061
MODIS,2022-08-01,Kurnool,128.167717,254.9877818,2.731906013
SMAP,2022-08-01,Kurnool,128.167717,254.9877818,2.731906013
SMAP,2022-09-01,Kurnool,178.6685297,254.5144026,0.002212796
MODIS,2022-09-01,Kurnool,178.6685297,254.5144026,2.731906013
AMSR-E,2022-09-01,Kurnool,178.6685297,254.5144026,0.037088061
Sentinel-2,2022-09-01,Kurnool,178.6685297,254.5144026,0.037088061
Landsat,2022-09-01,Kurnool,178.6685297,254.5144026,1.574186761
Sentinel-2,2022-10-01,Kurnool,135.819773,254.9977143,2.731906013
Landsat,2022-10-01,Kurnool,135.819773,254.9977143,0.037088061
MODIS,2022-10-01,Kurnool,135.819773,254.9977143,0.037088061
SMAP,2022-10-01,Kurnool,135.819773,254.9977143,2.731906013
AMSR-E,2022-10-01,Kurnool,135.819773,254.9977143,2.731906013
AMSR-E,2022-11-01,Kurnool,52.75248384,99.6109457,2.731906013
SMAP,2022-11-01,Kurnool,52.75248384,99.6109457,0.037088061
MODIS,2022-11-01,Kurnool,52.75248384,99.6109457,0.037088061
Landsat,2022-11-01,Kurnool,52.75248384,99.6109457,0.32095769
Sentinel-2,2022-11-01,Kurnool,52.75248384,99.6109457,0.037088061
AMSR-E,2022-12-01,Kurnool,32.21917343,48.26376438,0.037088061
MODIS,2022-12-01,Kurnool,32.21917343,48.26376438,0.037088061
SMAP,2022-12-01,Kurnool,32.21917343,48.26376438,0.037088061
Landsat,2022-12-01,Kurnool,32.21917343,48.26376438,0.32095769
Sentinel-2,2022-12-01,Kurnool,32.21917343,48.26376438,1.574186761
Landsat,2023-01-01,Kurnool,101.4502063,210.466506,0.002212796
Sentinel-2,2023-01-01,Kurnool,101.4502063,210.466506,0.32095769
AMSR-E,2023-01-01,Kurnool,101.4502063,210.466506,0.037088061
MODIS,2023-01-01,Kurnool,101.4502063,210.466506,2.731906013
SMAP,2023-01-01,Kurnool,101.4502063,210.466506,1.574186761
Landsat,2023-02-01,Kurnool,36.65605617,59.43438196,0.002212796
Sentinel-2,2023-02-01,Kurnool,36.65605617,59.43438196,0.037088061
AMSR-E,2023-02-01,Kurnool,36.65605617,59.43438196,0.037088061
SMAP,2023-02-01,Kurnool,36.65605617,59.43438196,1.574186761
MODIS,2023-02-01,Kurnool,36.65605617,59.43438196,2.731906013
MODIS,2023-03-01,Kurnool,84.50428128,175.899545,2.731906013
SMAP,2023-03-01,Kurnool,84.50428128,175.899545,2.731906013
AMSR-E,2023-03-01,Kurnool,84.50428128,175.899545,0.037088061
Sentinel-2,2023-03-01,Kurnool,84.50428128,175.899545,2.731906013
Landsat,2023-03-01,Kurnool,84.50428128,175.899545,2.731906013
Sentinel-2,2023-04-01,Kurnool,18.30924869,14.29319286,0.32095769
Landsat,2023-04-01,Kurnool,18.30924869,14.29319286,0.037088061
SMAP,2023-04-01,Kurnool,18.30924869,14.29319286,0.32095769
MODIS,2023-04-01,Kurnool,18.30924869,14.29319286,0.32095769
AMSR-E,2023-04-01,Kurnool,18.30924869,14.29319286,0.002212796
AMSR-E,2023-05-01,Kurnool,23.62000489,26.766855,0.002212796
MODIS,2023-05-01,Kurnool,23.62000489,26.766855,0.037088061
SMAP,2023-05-01,Kurnool,23.62000489,26.766855,0.037088061
Landsat,2023-05-01,Kurnool,23.62000489,26.766855,1.574186761
Sentinel-2,2023-05-01,Kurnool,23.62000489,26.766855,1.574186761
AMSR-E,2023-06-01,Kurnool,23.98017383,28.61959195,0.002212796
SMAP,2023-06-01,Kurnool,23.98017383,28.61959195,0.037088061
MODIS,2023-06-01,Kurnool,23.98017383,28.61959195,0.037088061
Landsat,2023-06-01,Kurnool,23.98017383,28.61959195,0.037088061
Sentinel-2,2023-06-01,Kurnool,23.98017383,28.61959195,0.002212796
Sentinel-2,2023-07-01,Kurnool,108.4958971,205.565804,2.731906013
Landsat,2023-07-01,Kurnool,108.4958971,205.565804,0.037088061
MODIS,2023-07-01,Kurnool,108.4958971,205.565804,0.037088061
SMAP,2023-07-01,Kurnool,108.4958971,205.565804,2.731906013
AMSR-E,2023-07-01,Kurnool,108.4958971,205.565804,2.731906013
AMSR-E,2023-08-01,Kurnool,75.94513607,154.5530024,2.731906013
MODIS,2023-08-01,Kurnool,75.94513607,154.5530024,0.037088061
SMAP,2023-08-01,Kurnool,75.94513607,154.5530024,0.037088061
Landsat,2023-08-01,Kurnool,75.94513607,154.5530024,0.32095769
Sentinel-2,2023-08-01,Kurnool,75.94513607,154.5530024,1.574186761
Sentinel-2,2023-09-01,Kurnool,28.45415497,38.83404875,0.32095769
Landsat,2023-09-01,Kurnool,28.45415497,38.83404875,0.037088061
SMAP,2023-09-01,Kurnool,28.45415497,38.83404875,0.32095769
MODIS,2023-09-01,Kurnool,28.45415497,38.83404875,0.32095769
AMSR-E,2023-09-01,Kurnool,28.45415497,38.83404875,0.002212796
MODIS,2023-10-01,Kurnool,131.2210219,254.997704,0.002212796
SMAP,2023-10-01,Kurnool,131.2210219,254.997704,0.002212796
AMSR-E,2023-10-01,Kurnool,131.2210219,254.997704,0.32095769
Sentinel-2,2023-10-01,Kurnool,131.2210219,254.997704,0.037088061
Landsat,2023-10-01,Kurnool,131.2210219,254.997704,1.574186761
Landsat,2023-11-01,Kurnool,49.51152968,91.48293352,0.002212796
Sentinel-2,2023-11-01,Kurnool,49.51152968,91.48293352,0.037088061
AMSR-E,2023-11-01,Kurnool,49.51152968,91.48293352,0.037088061
SMAP,2023-11-01,Kurnool,49.51152968,91.48293352,1.574186761
MODIS,2023-11-01,Kurnool,49.51152968,91.48293352,1.574186761
Landsat,2023-12-01,Kurnool,51.98891163,97.10336852,2.731906013
Sentinel-2,2023-12-01,Kurnool,51.98891163,97.10336852,0.32095769
AMSR-E,2023-12-01,Kurnool,51.98891163,97.10336852,0.037088061
MODIS,2023-12-01,Kurnool,51.98891163,97.10336852,2.731906013
SMAP,2023-12-01,Kurnool,51.98891163,97.10336852,2.731906013
SMAP,2024-01-01,Kurnool,20.62966609,20.82065415,0.002212796
MODIS,2024-01-01,Kurnool,20.62966609,20.82065415,0.002212796
AMSR-E,2024-01-01,Kurnool,20.62966609,20.82065415,0.037088061
Sentinel-2,2024-01-01,Kurnool,20.62966609,20.82065415,0.037088061
Landsat,2024-01-01,Kurnool,20.62966609,20.82065415,2.731906013
MODIS,2024-02-01,Kurnool,28.02592897,37.84679842,0.002212796
SMAP,2024-02-01,Kurnool,28.02592897,37.84679842,2.731906013
AMSR-E,2024-02-01,Kurnool,28.02592897,37.84679842,0.32095769
Sentinel-2,2024-02-01,Kurnool,28.02592897,37.84679842,0.037088061
Landsat,2024-02-01,Kurnool,28.02592897,37.84679842,2.731906013
Landsat,2024-03-01,Kurnool,48.59879231,89.22200894,0.002212796
Sentinel-2,2024-03-01,Kurnool,48.59879231,89.22200894,0.037088061
AMSR-E,2024-03-01,Kurnool,48.59879231,89.22200894,0.037088061
SMAP,2024-03-01,Kurnool,48.59879231,89.22200894,2.731906013
MODIS,2024-03-01,Kurnool,48.59879231,89.22200894,2.731906013
AMSR-E,2024-04-01,Kurnool,65.51351118,130.6210554,2.731906013
MODIS,2024-04-01,Kurnool,65.51351118,130.6210554,0.037088061
SMAP,2024-04-01,Kurnool,65.51351118,130.6210554,0.037088061
Landsat,2024-04-01,Kurnool,65.51351118,130.6210554,0.32095769
Sentinel-2,2024-04-01,Kurnool,65.51351118,130.6210554,0.002212796
Sentinel-2,2024-05-01,Kurnool,22.67809081,25.36414194,0.002212796
Landsat,2024-05-01,Kurnool,22.67809081,25.36414194,0.037088061
SMAP,2024-05-01,Kurnool,22.67809081,25.36414194,0.037088061
MODIS,2024-05-01,Kurnool,22.67809081,25.36414194,0.32095769
AMSR-E,2024-05-01,Kurnool,22.67809081,25.36414194,0.002212796
Sentinel-2,2024-06-01,Kurnool,35.5033617,56.51800084,2.731906013
Landsat,2024-06-01,Kurnool,35.5033617,56.51800084,0.037088061
MODIS,2024-06-01,Kurnool,35.5033617,56.51800084,0.32095769
SMAP,2024-06-01,Kurnool,35.5033617,56.51800084,2.731906013
AMSR-E,2024-06-01,Kurnool,35.5033617,56.51800084,2.731906013
AMSR-E,2024-07-01,Kurnool,97.28518319,209.700387,0.037088061
SMAP,2024-07-01,Kurnool,97.28518319,209.700387,0.037088061
MODIS,2024-07-01,Kurnool,97.28518319,209.700387,0.037088061
Landsat,2024-07-01,Kurnool,97.28518319,209.700387,0.037088061
Sentinel-2,2024-07-01,Kurnool,97.28518319,209.700387,0.037088061
Sentinel-2,2024-08-01,Kurnool,39.0690186,63.85183406,0.037088061
Landsat,2024-08-01,Kurnool,39.0690186,63.85183406,0.037088061
SMAP,2024-08-01,Kurnool,39.0690186,63.85183406,0.32095769
MODIS,2024-08-01,Kurnool,39.0690186,63.85183406,1.574186761
AMSR-E,2024-08-01,Kurnool,39.0690186,63.85183406,0.002212796
AMSR-E,2024-09-01,Kurnool,61.30846977,120.1131566,0.002212796
MODIS,2024-09-01,Kurnool,61.30846977,120.1131566,0.037088061
SMAP,2024-09-01,Kurnool,61.30846977,120.1131566,0.037088061
Landsat,2024-09-01,Kurnool,61.30846977,120.1131566,0.32095769
Sentinel-2,2024-09-01,Kurnool,61.30846977,120.1131566,0.002212796
Landsat,2024-10-01,Kurnool,104.179934,223.0199339,0.002212796
Sentinel-2,2024-10-01,Kurnool,104.179934,223.0199339,0.037088061
AMSR-E,2024-10-01,Kurnool,104.179934,223.0199339,0.037088061
SMAP,2024-10-01,Kurnool,104.179934,223.0199339,2.731906013
MODIS,2024-10-01,Kurnool,104.179934,223.0199339,1.574186761
MODIS,2024-11-01,Kurnool,37.81949592,62.04519153,0.32095769
SMAP,2024-11-01,Kurnool,37.81949592,62.04519153,0.002212796
AMSR-E,2024-11-01,Kurnool,37.81949592,62.04519153,0.32095769
Sentinel-2,2024-11-01,Kurnool,37.81949592,62.04519153,0.037088061
Landsat,2024-11-01,Kurnool,37.81949592,62.04519153,1.574186761
SMAP,2024-12-01,Kurnool,89.80073357,191.5788765,2.731906013
MODIS,2024-12-01,Kurnool,89.80073357,191.5788765,2.731906013
AMSR-E,2024-12-01,Kurnool,89.80073357,191.5788765,0.037088061
Sentinel-2,2024-12-01,Kurnool,89.80073357,191.5788765,0.037088061
Landsat,2024-12-01,Kurnool,89.80073357,191.5788765,2.731906013
MODIS,2019-01-01,Mahbubnagar,143.7772269,245.0050647,0.037088061
Sentinel-2,2019-01-01,Mahbubnagar,143.7772269,245.0050647,0.32095769
Landsat,2019-01-01,Mahbubnagar,143.7772269,245.0050647,2.731906013
SMAP,2019-01-01,Mahbubnagar,143.7772269,245.0050647,0.002212796
AMSR-E,2019-01-01,Mahbubnagar,143.7772269,245.0050647,2.731906013
MODIS,2019-02-01,Mahbubnagar,111.6961741,227.2890072,0.037088061
Sentinel-2,2019-02-01,Mahbubnagar,111.6961741,227.2890072,0.32095769
AMSR-E,2019-02-01,Mahbubnagar,111.6961741,227.2890072,2.731906013
SMAP,2019-02-01,Mahbubnagar,111.6961741,227.2890072,0.002212796
Landsat,2019-02-01,Mahbubnagar,111.6961741,227.2890072,0.002212796
MODIS,2019-03-01,Mahbubnagar,67.3411746,135.4602244,0.002212796
Landsat,2019-03-01,Mahbubnagar,67.3411746,135.4602244,0.037088061
SMAP,2019-03-01,Mahbubnagar,67.3411746,135.4602244,0.037088061
AMSR-E,2019-03-01,Mahbubnagar,67.3411746,135.4602244,0.32095769
Sentinel-2,2019-03-01,Mahbubnagar,67.3411746,135.4602244,1.574186761
MODIS,2019-04-01,Mahbubnagar,99.98212361,204.5022717,1.574186761
Landsat,2019-04-01,Mahbubnagar,99.98212361,204.5022717,2.731906013
AMSR-E,2019-04-01,Mahbubnagar,99.98212361,204.5022717,0.037088061
SMAP,2019-04-01,Mahbubnagar,99.98212361,204.5022717,0.32095769
Sentinel-2,2019-04-01,Mahbubnagar,99.98212361,204.5022717,2.731906013
MODIS,2019-05-01,Mahbubnagar,64.35743809,127.2769742,0.037088061
Sentinel-2,2019-05-01,Mahbubnagar,64.35743809,127.2769742,0.037088061
SMAP,2019-05-01,Mahbubnagar,64.35743809,127.2769742,2.731906013
AMSR-E,2019-05-01,Mahbubnagar,64.35743809,127.2769742,2.731906013
Landsat,2019-05-01,Mahbubnagar,64.35743809,127.2769742,2.731906013
MODIS,2019-06-01,Mahbubnagar,75.14595246,155.0689285,0.037088061
Sentinel-2,2019-06-01,Mahbubnagar,75.14595246,155.0689285,0.037088061
Landsat,2019-06-01,Mahbubnagar,75.14595246,155.0689285,2.731906013
AMSR-E,2019-06-01,Mahbubnagar,75.14595246,155.0689285,1.574186761
SMAP,2019-06-01,Mahbubnagar,75.14595246,155.0689285,1.574186761
MODIS,2019-07-01,Mahbubnagar,87.25132346,185.7598336,2.731906013
SMAP,2019-07-01,Mahbubnagar,87.25132346,185.7598336,0.037088061
AMSR-E,2019-07-01,Mahbubnagar,87.25132346,185.7598336,0.037088061
Landsat,2019-07-01,Mahbubnagar,87.25132346,185.7598336,0.32095769
Sentinel-2,2019-07-01,Mahbubnagar,87.25132346,185.7598336,1.574186761
MODIS,2019-08-01,Mahbubnagar,135.0846486,254.8793068,0.037088061
Sentinel-2,2019-08-01,Mahbubnagar,135.0846486,254.8793068,0.32095769
AMSR-E,2019-08-01,Mahbubnagar,135.0846486,254.8793068,2.731906013
SMAP,2019-08-01,Mahbubnagar,135.0846486,254.8793068,0.037088061
Landsat,2019-08-01,Mahbubnagar,135.0846486,254.8793068,1.574186761
MODIS,2019-09-01,Mahbubnagar,53.37056279,101.2156942,0.002212796
Landsat,2019-09-01,Mahbubnagar,53.37056279,101.2156942,0.037088061
SMAP,2019-09-01,Mahbubnagar,53.37056279,101.2156942,0.037088061
AMSR-E,2019-09-01,Mahbubnagar,53.37056279,101.2156942,0.32095769
Sentinel-2,2019-09-01,Mahbubnagar,53.37056279,101.2156942,2.731906013
Landsat,2019-10-01,Mahbubnagar,47.81210876,87.11730218,0.002212796
SMAP,2019-10-01,Mahbubnagar,47.81210876,87.11730218,2.731906013
AMSR-E,2019-10-01,Mahbubnagar,47.81210876,87.11730218,2.731906013
Sentinel-2,2019-10-01,Mahbubnagar,47.81210876,87.11730218,0.037088061
MODIS,2019-10-01,Mahbubnagar,47.81210876,87.11730218,0.037088061
Sentinel-2,2019-11-01,Mahbubnagar,92.82506752,198.1092975,2.731906013
AMSR-E,2019-11-01,Mahbubnagar,92.82506752,198.1092975,0.037088061
SMAP,2019-11-01,Mahbubnagar,92.82506752,198.1092975,0.037088061
Landsat,2019-11-01,Mahbubnagar,92.82506752,198.1092975,0.037088061
MODIS,2019-11-01,Mahbubnagar,92.82506752,198.1092975,1.574186761
Sentinel-2,2019-12-01,Mahbubnagar,19.08486962,15.5670929,1.574186761
Landsat,2019-12-01,Mahbubnagar,19.08486962,15.5670929,0.037088061
SMAP,2019-12-01,Mahbubnagar,19.08486962,15.5670929,0.037088061
AMSR-E,2019-12-01,Mahbubnagar,19.08486962,15.5670929,0.037088061
MODIS,2019-12-01,Mahbubnagar,19.08486962,15.5670929,2.731906013
MODIS,2020-01-01,Mahbubnagar,72.63944387,149.0802464,2.731906013
Landsat,2020-01-01,Mahbubnagar,72.63944387,149.0802464,2.731906013
AMSR-E,2020-01-01,Mahbubnagar,72.63944387,149.0802464,0.037088061
SMAP,2020-01-01,Mahbubnagar,72.63944387,149.0802464,0.32095769
Sentinel-2,2020-01-01,Mahbubnagar,72.63944387,149.0802464,2.731906013
MODIS,2020-02-01,Mahbubnagar,67.74155998,135.9117198,2.731906013
SMAP,2020-02-01,Mahbubnagar,67.74155998,135.9117198,0.037088061
AMSR-E,2020-02-01,Mahbubnagar,67.74155998,135.9117198,0.037088061
Landsat,2020-02-01,Mahbubnagar,67.74155998,135.9117198,0.32095769
Sentinel-2,2020-02-01,Mahbubnagar,67.74155998,135.9117198,0.002212796
MODIS,2020-03-01,Mahbubnagar,24.31910849,28.36370969,0.037088061
Sentinel-2,2020-03-01,Mahbubnagar,24.31910849,28.36370969,0.037088061
Landsat,2020-03-01,Mahbubnagar,24.31910849,28.36370969,1.574186761
AMSR-E,2020-03-01,Mahbubnagar,24.31910849,28.36370969,1.574186761
SMAP,2020-03-01,Mahbubnagar,24.31910849,28.36370969,1.574186761
MODIS,2020-04-01,Mahbubnagar,11.11392069,1.716531754,0.037088061
Sentinel-2,2020-04-01,Mahbubnagar,11.11392069,1.716531754,2.731906013
Landsat,2020-04-01,Mahbubnagar,11.11392069,1.716531754,2.731906013
SMAP,2020-04-01,Mahbubnagar,11.11392069,1.716531754,0.002212796
AMSR-E,2020-04-01,Mahbubnagar,11.11392069,1.716531754,2.731906013
MODIS,2020-05-01,Mahbubnagar,21.57602644,23.3671279,0.002212796
AMSR-E,2020-05-01,Mahbubnagar,21.57602644,23.3671279,0.32095769
SMAP,2020-05-01,Mahbubnagar,21.57602644,23.3671279,2.731906013
Landsat,2020-05-01,Mahbubnagar,21.57602644,23.3671279,0.037088061
Sentinel-2,2020-05-01,Mahbubnagar,21.57602644,23.3671279,1.574186761
MODIS,2020-06-01,Mahbubnagar,29.60837793,41.7264235,0.002212796
Landsat,2020-06-01,Mahbubnagar,29.60837793,41.7264235,0.037088061
SMAP,2020-06-01,Mahbubnagar,29.60837793,41.7264235,0.037088061
AMSR-E,2020-06-01,Mahbubnagar,29.60837793,41.7264235,0.32095769
Sentinel-2,2020-06-01,Mahbubnagar,29.60837793,41.7264235,2.731906013
MODIS,2020-07-01,Mahbubnagar,53.67300916,100.9577506,0.037088061
Sentinel-2,2020-07-01,Mahbubnagar,53.67300916,100.9577506,0.32095769
AMSR-E,2020-07-01,Mahbubnagar,53.67300916,100.9577506,1.574186761
SMAP,2020-07-01,Mahbubnagar,53.67300916,100.9577506,0.037088061
Landsat,2020-07-01,Mahbubnagar,53.67300916,100.9577506,1.574186761
MODIS,2020-08-01,Mahbubnagar,70.58746505,144.181469,2.731906013
SMAP,2020-08-01,Mahbubnagar,70.58746505,144.181469,0.037088061
AMSR-E,2020-08-01,Mahbubnagar,70.58746505,144.181469,0.037088061
Landsat,2020-08-01,Mahbubnagar,70.58746505,144.181469,0.32095769
Sentinel-2,2020-08-01,Mahbubnagar,70.58746505,144.181469,1.574186761
MODIS,2020-09-01,Mahbubnagar,129.4707768,254.9903333,0.037088061
Sentinel-2,2020-09-01,Mahbubnagar,129.4707768,254.9903333,0.037088061
Landsat,2020-09-01,Mahbubnagar,129.4707768,254.9903333,2.731906013
AMSR-E,2020-09-01,Mahbubnagar,129.4707768,254.9903333,0.002212796
SMAP,2020-09-01,Mahbubnagar,129.4707768,254.9903333,1.574186761
Sentinel-2,2020-10-01,Mahbubnagar,157.5256879,254.7113936,0.002212796
Landsat,2020-10-01,Mahbubnagar,157.5256879,254.7113936,0.037088061
AMSR-E,2020-10-01,Mahbubnagar,157.5256879,254.7113936,0.037088061
SMAP,2020-10-01,Mahbubnagar,157.5256879,254.7113936,0.037088061
MODIS,2020-10-01,Mahbubnagar,157.5256879,254.7113936,2.731906013
SMAP,2020-11-01,Mahbubnagar,53.59643602,101.7609751,2.731906013
AMSR-E,2020-11-01,Mahbubnagar,53.59643602,101.7609751,0.002212796
Landsat,2020-11-01,Mahbubnagar,53.59643602,101.7609751,2.731906013
Sentinel-2,2020-11-01,Mahbubnagar,53.59643602,101.7609751,0.037088061
MODIS,2020-11-01,Mahbubnagar,53.59643602,101.7609751,0.32095769
Landsat,2020-12-01,Mahbubnagar,80.9309485,168.5129657,0.32095769
AMSR-E,2020-12-01,Mahbubnagar,80.9309485,168.5129657,0.002212796
SMAP,2020-12-01,Mahbubnagar,80.9309485,168.5129657,0.037088061
Sentinel-2,2020-12-01,Mahbubnagar,80.9309485,168.5129657,0.037088061
MODIS,2020-12-01,Mahbubnagar,80.9309485,168.5129657,2.731906013
Sentinel-2,2021-01-01,Mahbubnagar,64.42699575,128.8877845,2.731906013
SMAP,2021-01-01,Mahbubnagar,64.42699575,128.8877845,0.037088061
AMSR-E,2021-01-01,Mahbubnagar,64.42699575,128.8877845,0.037088061
Landsat,2021-01-01,Mahbubnagar,64.42699575,128.8877845,0.32095769
MODIS,2021-01-01,Mahbubnagar,64.42699575,128.8877845,1.574186761
Sentinel-2,2021-02-01,Mahbubnagar,54.34376907,103.8167629,0.002212796
Landsat,2021-02-01,Mahbubnagar,54.34376907,103.8167629,0.32095769
AMSR-E,2021-02-01,Mahbubnagar,54.34376907,103.8167629,0.037088061
SMAP,2021-02-01,Mahbubnagar,54.34376907,103.8167629,0.037088061
MODIS,2021-02-01,Mahbubnagar,54.34376907,103.8167629,2.731906013
SMAP,2021-03-01,Mahbubnagar,88.45835209,182.1934361,2.731906013
AMSR-E,2021-03-01,Mahbubnagar,88.45835209,182.1934361,0.002212796
Landsat,2021-03-01,Mahbubnagar,88.45835209,182.1934361,2.731906013
Sentinel-2,2021-03-01,Mahbubnagar,88.45835209,182.1934361,0.037088061
MODIS,2021-03-01,Mahbubnagar,88.45835209,182.1934361,0.32095769
AMSR-E,2021-04-01,Mahbubnagar,59.04460478,115.1955311,0.32095769
SMAP,2021-04-01,Mahbubnagar,59.04460478,115.1955311,0.002212796
Landsat,2021-04-01,Mahbubnagar,59.04460478,115.1955311,2.731906013
Sentinel-2,2021-04-01,Mahbubnagar,59.04460478,115.1955311,0.037088061
MODIS,2021-04-01,Mahbubnagar,59.04460478,115.1955311,0.037088061
Sentinel-2,2021-05-01,Mahbubnagar,17.62164283,13.20399642,0.037088061
Landsat,2021-05-01,Mahbubnagar,17.62164283,13.20399642,0.037088061
SMAP,2021-05-01,Mahbubnagar,17.62164283,13.20399642,0.037088061
AMSR-E,2021-05-01,Mahbubnagar,17.62164283,13.20399642,0.32095769
MODIS,2021-05-01,Mahbubnagar,17.62164283,13.20399642,0.037088061
Sentinel-2,2021-06-01,Mahbubnagar,29.08099818,40.35198808,0.037088061
AMSR-E,2021-06-01,Mahbubnagar,29.08099818,40.35198808,0.32095769
SMAP,2021-06-01,Mahbubnagar,29.08099818,40.35198808,0.037088061
Landsat,2021-06-01,Mahbubnagar,29.08099818,40.35198808,0.037088061
MODIS,2021-06-01,Mahbubnagar,29.08099818,40.35198808,0.002212796
Landsat,2021-07-01,Mahbubnagar,48.7118423,89.15389156,0.002212796
SMAP,2021-07-01,Mahbubnagar,48.7118423,89.15389156,0.002212796
AMSR-E,2021-07-01,Mahbubnagar,48.7118423,89.15389156,2.731906013
Sentinel-2,2021-07-01,Mahbubnagar,48.7118423,89.15389156,0.32095769
MODIS,2021-07-01,Mahbubnagar,48.7118423,89.15389156,2.731906013
Sentinel-2,2021-08-01,Mahbubnagar,130.029129,242.8879328,0.002212796
Landsat,2021-08-01,Mahbubnagar,130.029129,242.8879328,0.32095769
AMSR-E,2021-08-01,Mahbubnagar,130.029129,242.8879328,0.037088061
SMAP,2021-08-01,Mahbubnagar,130.029129,242.8879328,0.037088061
MODIS,2021-08-01,Mahbubnagar,130.029129,242.8879328,2.731906013
